volume,day,type,tx_count,avg_volume,min_volume,max_volume
158903.21,18/09/21,Borrow,5,31780.6429638463,4127.38012750317,143707.32186619
179129.04,18/09/21,Close Borrow,2,89564.5220626879,179129.044125376,179129.044125376
152661.45,18/09/21,Close Margin Trade,24,6360.89362409989,152661.446978397,152661.446978397
8728.85,18/09/21,Increase Margin,3,2909.61713548409,8728.85140645226,8728.85140645226
771694.86,18/09/21,Lend,20,38584.7428254745,7059.78400270283,764635.072506787
246821,18/09/21,Margin Trade,28,8815.0358799608,3183.06176562062,243637.942873282
3673672.36,18/09/21,Spot Trade,666,5516.02456873369,261.804347388005,1947126.67841515
70842.75,18/09/21,UnLend,27,2623.80539785761,698.460298599481,62142.118297176
89704.18,17/09/21,Borrow,4,22426.0458883553,14067.6527941518,75636.5307592693
5424.15,17/09/21,Close Borrow,2,2712.07592784041,5424.15185568082,5424.15185568082
56625.66,17/09/21,Close Margin Trade,13,4355.81971838065,1788.91031648035,49229.1049944047
1627.45,17/09/21,Increase Margin,1,1627.45447638095,1627.45447638095,1627.45447638095
318270.7,17/09/21,Lend,21,15155.747680997,846.726943238164,308934.036456939
105542.57,17/09/21,Margin Trade,20,5277.12838853724,4484.49208526434,95450.434657417
2201811.61,17/09/21,Spot Trade,591,3725.56956408734,1805.18958160689,1091768.15172671
245598.77,17/09/21,UnLend,17,14446.9866057089,245598.772297052,245598.772297052
191944.71,16/09/21,Borrow,6,31990.7845157047,33424.1808636413,158520.526230587
568116.45,16/09/21,Close Borrow,8,71014.5562088991,568116.449671193,568116.449671193
129543.12,16/09/21,Close Margin Trade,29,4467.00403564657,23136.1994224429,106406.917611308
1445.37,16/09/21,Increase Margin,3,481.791139501297,1445.37341850389,1445.37341850389
159352.27,16/09/21,Lend,27,5901.93598927871,2583.9435367,147270.117051265
62825.24,16/09/21,Margin Trade,13,4832.71100907884,62825.2431180249,62825.2431180249
3974230.98,16/09/21,Spot Trade,768,5174.77992832138,1722.6563248178,2172762.95917332
163005.79,16/09/21,UnLend,18,9055.87718816333,227.50467376,159722.809670491
661146.93,15/09/21,Borrow,14,47224.7808498729,121656.969083576,366196.772148145
137522.58,15/09/21,Close Borrow,4,34380.6457306504,168.575252263635,106525.116909712
157691.71,15/09/21,Close Margin Trade,25,6307.66857544037,2739.24767173175,139295.735202803
11202.71,15/09/21,Increase Margin,7,1600.3866354772,11202.7064483404,11202.7064483404
1264833.76,15/09/21,Lend,29,43614.957129493,0.00116068009522,1263073.10539376
203573.77,15/09/21,Margin Trade,32,6361.68041140879,2828.32755269722,154527.944823364
7008232.29,15/09/21,Spot Trade,1407,4980.97533248624,551.037398570783,3834138.38133154
498790.84,15/09/21,UnLend,36,13855.3010223014,0.00116068009522,498538.9077352
235969.86,14/09/21,Borrow,10,23596.9862500758,7129.15320460537,220489.063071012
161971.78,14/09/21,Close Borrow,7,23138.8252443644,84.7828524871559,161695.396315403
99062.45,14/09/21,Close Margin Trade,21,4717.25933446251,672.948822068706,92282.5275379406
1178.88,14/09/21,Increase Margin,5,235.775039090983,21.5302590278554,1157.34493642706
158045.71,14/09/21,Lend,25,6321.82824190883,534.518896099926,144992.181046233
130848.53,14/09/21,Margin Trade,24,5452.02195035825,23.2374445822695,111978.848127337
3926647.91,14/09/21,Spot Trade,1032,3804.8913883899,613.889825390893,2237218.31918587
173860.84,14/09/21,UnLend,35,4967.45264894408,153.25822348,167722.528440321
570790.17,13/09/21,Borrow,15,38052.6778449114,22944.0616126415,310129.514069307
224298.24,13/09/21,Close Borrow,4,56074.5598926232,180.219017751811,224118.020552741
78418.56,13/09/21,Close Margin Trade,17,4612.85672110531,1641.70571915707,48525.1013080148
997.56,13/09/21,Increase Margin,5,199.512586594282,283.978649391647,713.584283579761
123889.8,13/09/21,Lend,21,5899.51433949591,1,74111.5805884948
256044.11,13/09/21,Margin Trade,43,5954.51424065567,3677.03963138334,241472.74263068
3959054.43,13/09/21,Spot Trade,1118,3541.19358940745,114.812698948367,2228636.2130037
329816.71,13/09/21,UnLend,47,7017.37673474276,0.491849559457195,329074.95509281
148552.06,12/09/21,Borrow,3,49517.3547024226,10499.2728108251,138052.791296443
285950.92,12/09/21,Close Borrow,3,95316.9723705063,285950.917111519,285950.917111519
27134.13,12/09/21,Close Margin Trade,3,9044.70998397773,2462.38992911669,24671.7400228165
35427.65,12/09/21,Lend,10,3542.76450164151,668.9111605,29250.1986401927
90304.91,12/09/21,Margin Trade,13,6946.53170403758,1818.39595790399,85825.2255097239
2190345.59,12/09/21,Spot Trade,389,5630.70845399797,841.0339440983,1171498.98109172
89760.15,12/09/21,UnLend,16,5610.00940919932,89760.1505471891,89760.1505471891
958.44,11/09/21,Borrow,2,479.222329825281,958.444659650562,958.444659650562
10284.3,11/09/21,Close Borrow,1,10284.3039356798,10284.3039356798,10284.3039356798
74721.3,11/09/21,Close Margin Trade,11,6792.84562615205,2313.68379737521,40583.3860691609
51972.08,11/09/21,Lend,7,7424.58311642465,197.743454794482,50292.6524305681
119714.35,11/09/21,Margin Trade,13,9208.79626220053,36474.5067429852,83239.8446656216
1835295.14,11/09/21,Spot Trade,434,4228.79064849277,543.203688739181,936428.020087011
68947.35,11/09/21,UnLend,23,2997.71096446322,877.225837473659,61565.0724752405
42613.79,10/09/21,Borrow,3,14204.5972550401,4509.03648725563,33531.638747219
330608.16,10/09/21,Close Borrow,7,47229.7374919975,4822.78134389012,123349.796742237
174832.41,10/09/21,Close Margin Trade,34,5142.12968373908,5731.64026375401,169100.768983375
43772.94,10/09/21,Lend,15,2918.19601704083,99.8359000902779,43022.400643963
147765.77,10/09/21,Margin Trade,28,5277.34890973495,7609.80751890391,102861.69012924
3800955.1,10/09/21,Spot Trade,733,5185.47762263848,377.440282075102,1788047.18501031
112166.85,10/09/21,UnLend,19,5903.51818504853,2623.57001131,109543.275504612
41709.71,09/09/21,Borrow,2,20854.8551116869,6286.87891455524,35422.8313088186
61394.47,09/09/21,Close Borrow,2,30697.2345164737,3324.81805545574,58069.6509774916
115578.72,09/09/21,Close Margin Trade,12,9631.5603183456,2313.36432010308,104258.978906734
52203.53,09/09/21,Lend,7,7457.64747704803,190.858584484005,52012.6737548522
200719.64,09/09/21,Margin Trade,29,6921.36676987995,3663.98229029151,188049.273442917
1942035.1,09/09/21,Spot Trade,384,5057.38307313872,1469.12949434158,899123.887948837
37914.09,09/09/21,UnLend,17,2230.24067083853,596.112325245631,37317.9790790094
577377.08,08/09/21,Borrow,20,28868.8539852554,239819.040694285,337558.039010822
753293.4,08/09/21,Close Borrow,20,37664.6698945683,7087.62031581563,464220.601637817
40578.56,08/09/21,Close Margin Trade,16,2536.16028594225,870.435049630708,34993.1961748516
170597.4,08/09/21,Lend,14,12185.5286162649,594.084225454533,154261.985142151
163563.68,08/09/21,Margin Trade,36,4543.43545459196,497.113500479608,141301.40850718
3555473.85,08/09/21,Spot Trade,630,5643.60929231717,4592.64330550792,1901419.9201055
130990.43,08/09/21,UnLend,25,5239.6172452647,249.615976511662,130740.815155106
98033.15,07/09/21,Borrow,4,24508.2887180077,98033.154872031,98033.154872031
332661.21,07/09/21,Close Borrow,11,30241.9277540065,332661.205294071,332661.205294071
414790.56,07/09/21,Close Margin Trade,39,10635.6554731545,9834.75871876534,388427.325135299
147000.85,07/09/21,Lend,16,9187.55298131088,18.2010806202083,146982.646620354
598547.02,07/09/21,Margin Trade,75,7980.62694669698,190.882579155971,573867.783635273
5892771.87,07/09/21,Spot Trade,964,6112.8338899663,1686.54597578014,2931259.21912026
304399.44,07/09/21,UnLend,37,8227.01182046061,3138.65868557911,289959.124782073
209377.87,06/09/21,Borrow,10,20937.7871899238,209377.871899238,209377.871899238
165022.58,06/09/21,Close Borrow,6,27503.7639162819,165022.583497691,165022.583497691
94546.21,06/09/21,Close Margin Trade,31,3049.87767411427,0.012597373156752,89026.0982612292
104309.01,06/09/21,Lend,18,5794.9452104073,499.115768589437,98458.2187523306
75259.09,06/09/21,Margin Trade,18,4181.06079162866,4958.49074285711,54575.5313366613
3423157.24,06/09/21,Spot Trade,685,4997.30983900686,608.196014073907,1772577.50578913
325066.26,06/09/21,UnLend,48,6772.21384094759,4545.85724762749,320520.407117857
20.38,05/09/21,Close Borrow,1,20.3761561465483,20.3761561465483,20.3761561465483
79301.73,05/09/21,Close Margin Trade,16,4956.35823042931,2673.37101513254,57517.1484892304
66847.17,05/09/21,Lend,11,6077.01534476895,500.204800966021,66346.9639914924
266338.87,05/09/21,Margin Trade,29,9184.09899733801,63.7392829750117,263783.500993823
2272686.84,05/09/21,Spot Trade,387,5872.5758232193,337.844753850529,915260.261377613
150495.68,05/09/21,UnLend,22,6840.71285974307,313.104195574283,137225.583289333
9058.47,04/09/21,Borrow,3,3019.49136086049,1355.15560432929,7703.31847825218
55328.61,04/09/21,Close Borrow,5,11065.7227839793,2001.1678306954,50567.5597785592
28875.8,04/09/21,Close Margin Trade,12,2406.31665590964,3373.0888816007,25502.710989315
63480.2,04/09/21,Lend,11,5770.92697533432,5.12948091050447,63475.0672477671
106156.4,04/09/21,Margin Trade,14,7582.60013598359,2693.68547960727,88459.6087509435
1661603.77,04/09/21,Spot Trade,502,3309.9676717524,159.146144033246,859665.317751472
53534.99,04/09/21,UnLend,19,2817.63089342829,605.70804932,52929.2789258176
247937.54,03/09/21,Borrow,8,30992.1919019915,44420.284897585,113354.711469107
261228.72,03/09/21,Close Borrow,6,43538.120781571,123578.096997043,137650.627692382
47020.2,03/09/21,Close Margin Trade,17,2765.89417442875,11200.2075676446,35819.9933976441
216996.25,03/09/21,Lend,21,10333.1547041001,28.0747026315604,200614.412921392
198222.69,03/09/21,Margin Trade,22,9010.12233970335,3365.26229663769,194857.429176836
2988526.66,03/09/21,Spot Trade,586,5099.87485294262,1528.62041870748,1380258.85853082
42036.62,03/09/21,UnLend,18,2335.36751567254,324.53990886855,25285.5555986471
129853.16,02/09/21,Borrow,4,32463.2898688276,129853.159475311,129853.159475311
164682.2,02/09/21,Close Borrow,1,164682.198753598,164682.198753598,164682.198753598
63998.71,02/09/21,Close Margin Trade,23,2782.55258612242,11300.4795820052,52698.2298988104
599605.79,02/09/21,Lend,19,31558.1994208264,47.54671788,572601.632143613
355667.82,02/09/21,Margin Trade,33,10777.8126983955,0.009801423668419,347711.235047036
4500843.17,02/09/21,Spot Trade,876,5137.94881970019,1771.53761327845,2054650.91506033
72348.69,02/09/21,UnLend,22,3288.57682242091,72348.6900932599,72348.6900932599
378457.63,01/09/21,Borrow,9,42050.847614313,6258.22727661323,218217.864287156
265078.22,01/09/21,Close Borrow,7,37868.3176745326,7799.42195088624,257278.801770842
140423.26,01/09/21,Close Margin Trade,17,8260.19194579417,140423.263078501,140423.263078501
358316.02,01/09/21,Lend,19,18858.737785245,196.079115145192,348085.60388482
85987.02,01/09/21,Margin Trade,22,3908.5009011679,16392.5587260639,69594.4610996298
3209727.07,01/09/21,Spot Trade,816,3933.48905245501,1728.53257517696,1709505.36238454
61337.09,01/09/21,UnLend,25,2453.48365581629,1254.24779836,60082.8435970472
249447.35,31/08/21,Borrow,11,22677.0317118301,9812.56967303968,121147.959815223
221805.75,31/08/21,Close Borrow,7,31686.5351287896,24710.5552398661,197095.190661661
2578.66,31/08/21,Close Margin Trade,3,859.553550253958,92.9210230933194,2485.73962766856
250219.9,31/08/21,Lend,28,8936.42514341505,352.900381405659,246142.557876238
92816.64,31/08/21,Margin Trade,14,6629.76011015473,5000.88123476681,82586.7711381922
3408827.34,31/08/21,Spot Trade,730,4669.62649700883,3036.05208834904,1765090.82436158
90176.88,31/08/21,UnLend,18,5009.82640567143,39351.6862636241,50825.1890384616
9116.83,30/08/21,Borrow,3,3038.94429636078,9116.83288908234,9116.83288908234
1310.2,30/08/21,Close Borrow,1,1310.19916581483,1310.19916581483,1310.19916581483
33198.58,30/08/21,Close Margin Trade,10,3319.85781043255,742.97928211096,22031.6663178621
155830.16,30/08/21,Lend,35,4452.29021408988,4.67074047660022,151319.060291525
115708.81,30/08/21,Margin Trade,18,6428.26711039068,500.677455310554,105258.46353746
2006830.67,30/08/21,Spot Trade,670,2995.26965298323,794.476700789428,1016311.92540527
53745.84,30/08/21,UnLend,37,1452.59028128727,0.004737710710017,52210.471709162
6810.67,29/08/21,Borrow,1,6810.6683485116,6810.6683485116,6810.6683485116
110004.99,29/08/21,Close Borrow,2,55002.4954493775,110004.990898755,110004.990898755
85210.65,29/08/21,Close Margin Trade,7,12172.9503317449,2667.11365780883,82543.5386644051
169225.93,29/08/21,Lend,23,7357.64897559222,73.7011762703032,169152.225262351
68797.89,29/08/21,Margin Trade,15,4586.52592168815,2424.15390438323,38921.8986516788
3364203.72,29/08/21,Spot Trade,1035,3250.43837938859,1000.24334260075,1635505.15204113
61667.78,29/08/21,UnLend,27,2283.99187845635,223.088798518242,51776.5989541232
69045.84,28/08/21,Borrow,3,23015.2798468519,3014.70481846635,66031.1347220893
548843.47,28/08/21,Close Borrow,13,42218.7281282931,7466.5159219916,541376.949745819
30177.67,28/08/21,Close Margin Trade,13,2321.35910752106,7290.20907316106,15192.3709127233
160655.57,28/08/21,Lend,17,9450.32791991499,1705.6723695,132610.146760662
51831.36,28/08/21,Margin Trade,13,3987.02777600658,741.653589675761,35788.7630455195
4392275.46,28/08/21,Spot Trade,1470,2987.94249304869,682.96336702072,2552590.39798597
46792.9,28/08/21,UnLend,18,2599.60527935001,3411.41726867179,23973.65233743
150931.5,27/08/21,Borrow,6,25155.2502032468,21979.3451718135,128952.156047667
95599.8,27/08/21,Close Borrow,4,23899.9508325987,95599.8033303949,95599.8033303949
124199.81,27/08/21,Close Margin Trade,27,4599.99312038389,3842.24870138998,104623.951419765
126722.21,27/08/21,Lend,30,4224.07358314029,9744.24710798291,104774.632021526
146387.86,27/08/21,Margin Trade,33,4435.9956766904,5595.86841258106,140791.988918202
3172117.65,27/08/21,Spot Trade,719,4411.84652051311,2840.64010781908,1603216.03363583
103570.23,27/08/21,UnLend,29,3571.38737024842,883.06074608887,100510.252572815
223048.55,26/08/21,Borrow,10,22304.855228534,5326.83005068218,217721.722234658
193636.58,26/08/21,Close Borrow,7,27662.3681700429,42954.5873059346,150681.989884366
236256.72,26/08/21,Close Margin Trade,33,7159.29447978894,48763.7380805212,187492.979752514
252266.07,26/08/21,Lend,36,7007.39095720471,3296.36149208,243367.029370157
184810.37,26/08/21,Margin Trade,25,7392.41477608275,22431.568490959,162378.80091111
5687739.5,26/08/21,Spot Trade,1625,3500.14738762779,1510.26283769721,3030716.04344549
254353.59,26/08/21,UnLend,63,4037.35851682584,30344.3990791873,167885.76377787
206551.03,25/08/21,Borrow,10,20655.1032879183,29644.9734653072,176906.059413876
196707.82,25/08/21,Close Borrow,14,14050.5585366063,6925.41146346492,100439.992676315
489907.9,25/08/21,Close Margin Trade,36,13608.5528683295,123404.227866512,366503.675393349
233100.82,25/08/21,Lend,23,10134.8184159151,12.8100078958956,185969.549891068
232999.58,25/08/21,Margin Trade,20,11649.9791640966,15983.6153185003,141139.057153785
4007543.14,25/08/21,Spot Trade,1022,3921.27508574977,1001.68346601493,1926453.3120127
100333.14,25/08/21,UnLend,31,3236.55297991663,2779.16827921,91613.0624981975
100646.43,24/08/21,Borrow,3,33548.8095885559,100646.428765668,100646.428765668
72290.33,24/08/21,Close Borrow,1,72290.3301500042,72290.3301500042,72290.3301500042
200754.02,24/08/21,Close Margin Trade,20,10037.7011812157,4777.71471093017,195976.308913383
198166.56,24/08/21,Lend,24,8256.94011206667,3352.95359091395,194813.609098686
110840.39,24/08/21,Margin Trade,22,5038.19937548099,3830.99893640874,70497.6448640969
2453130.64,24/08/21,Spot Trade,582,4215.00109488106,364.178124597385,1196124.96835158
248963.92,24/08/21,UnLend,51,4881.64550586774,541.693102136391,139331.530979288
313386.61,23/08/21,Borrow,13,24106.6623204823,1494.08884531605,249190.247155876
453819.48,23/08/21,Close Borrow,10,45381.9479878693,39901.026125085,413918.453753608
195725.27,23/08/21,Close Margin Trade,21,9320.25087705387,8547.93329787276,144017.14829042
376699.81,23/08/21,Lend,24,15695.8254649832,144.777428624718,366263.798844413
150457.66,23/08/21,Margin Trade,16,9403.60375006236,8547.93329787276,114656.589727413
3024833.86,23/08/21,Spot Trade,568,5325.41172907083,1216.26824416795,1618370.50315396
371268.84,23/08/21,UnLend,51,7279.78122047325,247.47359695,330802.994750265
62641.44,22/08/21,Borrow,4,15660.3594689023,62641.4378756091,62641.4378756091
72066.86,22/08/21,Close Borrow,2,36033.4310615908,72066.8621231816,72066.8621231816
82456.2,22/08/21,Close Margin Trade,14,5889.728875177,145.029379202387,81318.8850885443
195125.25,22/08/21,Lend,11,17738.6589696583,242.97357741,143937.568205355
198342.14,22/08/21,Margin Trade,16,12396.3840163879,59632.5467497378,138709.597512468
2226260.87,22/08/21,Spot Trade,369,6033.22727669606,414.363171055536,1069747.13775509
124448.43,22/08/21,UnLend,18,6913.80179674017,124448.432341323,124448.432341323
6332.89,21/08/21,Borrow,2,3166.44582659239,6332.89165318477,6332.89165318477
327748.56,21/08/21,Close Borrow,10,32774.8555301855,119555.640084307,208192.915217549
256609.78,21/08/21,Close Margin Trade,18,14256.0986708439,1732.46973948277,185416.329900412
1030884.79,21/08/21,Lend,12,85907.0656563353,222.11155598,1023944.8852739
96759.31,21/08/21,Margin Trade,18,5375.51747122851,145.45915974488,93551.0751319746
2397490.01,21/08/21,Spot Trade,409,5861.83376027057,1375.13754587768,1283012.41920546
743728.49,21/08/21,UnLend,12,61977.3739337109,743728.487204531,743728.487204531
100078.65,20/08/21,Borrow,6,16679.7742603901,45707.5710907934,54371.0744715474
202228.54,20/08/21,Close Borrow,5,40445.7081053672,202228.540526836,202228.540526836
424260.67,20/08/21,Close Margin Trade,29,14629.6783378722,178.511415023372,387357.795495264
193972.37,20/08/21,Lend,13,14920.9516272825,23872.4568015644,170099.914353108
