Run_ID,Sim_ID,Start,End,Days,Prob_Long,Funds_Init_CC,Funds_Final_CC,DF_Excess,Volume_QC,Volume_CC,Funds_Init_QC,Funds_Final_QC,Profit_CC,Profit_QC,Liquid_Profit_QC,Liquid_Profit_CC,Annualized_Profit_QC,Annualized_Profit_CC,LP_CC_APY,ProfitQC_per_VolumeQC,ProfitCC_per_VolumeCC
8767848996704,6609696066319094523,22-05-15 00:02,22-10-16 00:00,153.0,0.52,1530305.1515402691,1987282.9445918822,147281.10883614304,945014552.145061,1231719435.3039312,1050001.4036445252,1568660.1627415875,456977.793051613,518658.7590970623,116256.22248930027,147281.10883614304,1237323.183466848,1090175.7808094036,0.130385678645601,0.0005488367961316298,0.0003710080233806265
8767848996704,2448474031061981932,22-05-15 00:02,22-10-16 00:00,153.0,0.52,1530305.697620045,2151591.4599187216,-1884499.6427424548,1191074588.4586,1517906507.6613903,1050001.778330927,1698356.9545818458,621285.7622986767,648355.1762509188,0.0,0.0,1546729.6688338912,1482152.308751745,0.17958320560092755,0.0005443447308282949,0.00040930436700998125
8767848996704,1716375268825850541,22-05-15 00:02,22-10-16 00:00,153.0,0.64,1530303.1058244822,1806217.496164057,-276515.85522724595,1189318661.078741,1524426294.595918,1050000.0,1425736.2994987515,275914.3903395748,375736.2994987515,0.0,0.0,896364.3746212047,658227.1403525803,0.13727967274484354,0.00031592567391312056,0.00018099555965263105
8767848996704,5336121643734641641,22-05-15 00:02,22-10-16 00:00,153.0,0.64,1530305.1515402691,2034409.1504714845,-664062.614726811,1231696536.9128988,1572424681.4803367,1050001.4036445252,1605859.194709163,504103.9989312154,555857.7910646377,0.0,0.0,1326065.9721476652,1202601.0432019192,0.052944970402977264,0.00045129443365800906,0.00032059023549327266
8767848996704,1174899608477529050,22-05-15 00:02,22-10-16 00:00,153.0,0.64,1530305.697620045,2290703.329631314,-969854.6199190926,1360096281.771681,1743452966.788899,1050001.778330927,1808164.7948677475,760397.6320112692,758163.0165368204,0.0,0.0,1808689.5492545061,1814020.494667407,-0.10500550930715487,0.0005574333425492689,0.00043614462018540923
8767848996704,3439249846933959604,22-06-17 00:05,22-10-17 23:59,122.0,0.38,2744050.636881086,3590219.034893651,1055626.1672172612,581363660.8218076,740194784.6476989,1050000.0,3049173.026335178,846168.398012565,1999173.026335178,896543.3038176199,846168.398012565,5981132.4148552455,2531569.3874966083,0.02445196764100743,0.0034387650296359676,0.0011431699000896162
8767848996704,7058996221842750704,22-06-17 00:05,22-10-17 23:59,122.0,0.38,2744054.437685621,3106866.169941502,-1138344.3409121362,950492437.5481707,1180617823.2799037,1050001.454362652,2638661.438131318,362811.7322558812,1588659.983768666,0.0,0.0,4752958.148160353,1085461.3301098084,0.029895619962556897,0.0016714072842774754,0.00030730667037360567
8767848996704,2897774186585638113,22-06-17 00:05,22-10-17 23:59,122.0,0.38,2744055.48554797,3091186.9865505495,-379385.7996184365,956115354.6446393,1195818425.5196977,1050001.8553229885,2625345.107677382,347131.50100257946,1575343.2523543935,0.0,0.0,4713117.107453719,1038549.1628355861,0.07639135519740323,0.0016476497785561696,0.0002902878008855881
8767848996704,-6347808428538634132,22-06-17 00:05,22-10-17 23:59,122.0,0.52,2744050.636881086,3368320.8821969377,-1422196.3935436802,947690811.9819165,1162731217.9033728,1050000.0,2860714.925249859,624270.2453158516,1810714.9252498592,0.0,0.0,5417302.8501327755,1867693.7667236545,-0.007907078349963678,0.0019106599983417488,0.0005368998747978321
8767848996704,-2728062053629843032,22-06-17 00:05,22-10-17 23:59,122.0,0.52,2744054.437685621,3037900.7367630536,494340.1892054789,934286199.8616762,1169179534.6497984,1050001.454362652,2580089.0957328617,293846.2990774326,1530087.6413702096,419843.1226922132,293846.2990774326,4577721.222132185,879130.3210103516,0.06099613827333596,0.0016377076334818427,0.00025132692659168696
8767848996704,-2490926705902587495,22-06-17 00:05,22-10-17 23:59,122.0,0.52,2744055.48554797,3156620.5079858615,-317888.5840396392,1239494535.5962498,1547697694.6089702,1050001.8553229885,2680917.7974323924,412565.02243789146,1630915.942109404,0.0,0.0,4879379.662868299,1234313.3868018885,0.09246941554284305,0.0013157911513703153,0.0002665669296238934
8767848996704,4317223282061372148,22-06-17 00:05,22-10-17 23:59,122.0,0.64,2744050.636881086,3650717.6670521344,2040453.9153786064,864801096.9351606,1071074694.095453,1050000.0,3100554.514627378,906667.0301710484,2050554.514627378,1732957.5103310505,906667.0301710484,6134855.719991745,2712569.3935445296,0.04348733733621756,0.0023711284847978405,0.0008465021488877107
8767848996704,-3463745128104531543,22-06-17 00:05,22-10-17 23:59,122.0,0.64,2744054.437685621,3060236.1956772082,507523.8910929458,842355814.8229463,1045094335.1129462,1050001.454362652,2599058.600988653,316181.7579915873,1549057.146626001,431040.04070523893,316181.7579915873,4634474.25015156,945953.6202207324,0.054872278956445385,0.0018389582161922812,0.0003025389645399012
8767848996704,-7624967163361644134,22-06-17 00:05,22-10-17 23:59,122.0,0.64,2744055.48554797,3212715.6642604666,-856027.6881958805,1099236639.6369917,1359407718.2160044,1050001.8553229885,2728559.4136564145,468660.17871249653,1678557.558333426,0.0,0.0,5021914.006489349,1402139.059262797,0.06051839723156355,0.0015270211142959602,0.0003447532130592393
8767848996704,4915052829133937438,22-07-19 00:00,22-10-19 23:59,92.0,0.38,1093878.2344338575,1154978.5220415276,-343244.4651344095,322427544.7323112,391931502.1358303,1050000.0,976489.4463709597,61100.28760767006,-73510.55362904025,-73510.55362904025,0.0,-291645.13124564884,242408.74974782145,0.0394212043503222,-0.0002279909233253346,0.00015589532169449027
8767848996704,-5513587486682454950,22-07-19 00:00,22-10-19 23:59,92.0,0.38,1093879.6764417377,1358624.5816667974,330583.62576348707,363442094.4406369,440565837.2417207,1050001.3841652814,1148664.2740617879,264744.9052250597,98662.88989650644,98662.88989650644,264744.9052250597,391434.29143722664,1050346.6348602914,0.12007978877790504,0.0002714679763453257,0.0006009201868273888
